pid,age,gender,country,login_count_24h,repeat_login_count_24h,active_days_24h,avg_login_gap_minutes,jobs_started_24h,unique_jobs_started_24h,career_jobs_started_24h,special_jobs_started_24h,freeplay_jobs_started_24h,challenge_jobs_started_24h,jobs_completed_24h,career_jobs_completed_24h,special_jobs_completed_24h,freeplay_jobs_completed_24h,challenge_jobs_completed_24h,tasks_completed_24h,subtasks_completed_24h,jobs_exited_24h,avg_session_length_exit,max_session_length_exit,avg_session_length,max_session_length,distinct_jobs_played,interruption_count,avg_interruption_session,longest_interrupted_session,career_play_ratio,special_play_ratio,freeplay_ratio,challenge_ratio,retained
p4409,19,Male,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,51.0000000000000000,51,0,0,0,1,51.0000000000000000,51,0,0,0,0,1
p441,18,Male,South Africa,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,116,2,19.5000000000000000,33,4.0000000000000000,6,2,2,19.5000000000000000,33,1,0,0,0,1
p4410,30,Female,USA,1,0,1,0,7,7,7,0,0,0,6,6,0,0,0,6,484,7,230.4285714285714286,357,179.5714285714285714,275,7,7,230.4285714285714286,357,1,0,0,0,0
p4411,19,Male,Italy,2,1,1,3.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4412,32,Female,Philippines,1,0,1,0,9,9,9,0,0,0,7,7,0,0,0,15,530,9,171.0000000000000000,330,134.4444444444444444,327,9,9,171.0000000000000000,330,1,0,0,0,1
p4413,,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4414,31,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4415,23,Prefer not to say,UK,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,7.0000000000000000,7,0.00000000000000000000,0,1,1,7.0000000000000000,7,1,0,0,0,0
p4416,49,Female,USA,4,3,2,368.9888888888888889,3,3,3,0,0,0,4,4,0,0,0,12,270,7,46.0000000000000000,149,36.0000000000000000,50,3,7,46.0000000000000000,149,1,0,0,0,1
p4417,21,Non-binary,Canada,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0000000000000000,19,0,0,0,1,19.0000000000000000,19,0,0,0,0,1
p4418,26,Female,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,4,28,2,18.0000000000000000,23,13.0000000000000000,13,1,2,18.0000000000000000,23,1,0,0,0,0
p4419,27,Non-binary,USA,0,0,0,0,2,2,2,0,0,0,2,2,0,0,0,2,74,3,254.6666666666666667,267,248.5000000000000000,250,2,3,254.6666666666666667,267,1,0,0,0,0
p4420,30,Male,USA,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,4,125,2,72.5000000000000000,99,23.0000000000000000,46,2,2,72.5000000000000000,99,1,0,0,0,0
p4421,,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4422,34,Male,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,52,2,12.5000000000000000,15,5.5000000000000000,10,2,2,12.5000000000000000,15,1,0,0,0,0
p4423,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4424,21,Male,USA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1,59.0000000000000000,59,0,0,0,1,59.0000000000000000,59,0,0,0,0,1
p4425,22,Transgender,USA,2,1,1,207.2666666666666667,3,3,3,0,0,0,3,3,0,0,0,11,292,6,52.8333333333333333,122,44.3333333333333333,61,3,6,52.8333333333333333,122,1,0,0,0,0
p4426,23,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4427,28,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4428,54,Male,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,89,2,55.5000000000000000,74,37.0000000000000000,37,1,2,55.5000000000000000,74,1,0,0,0,1
p4429,28,Male,Netherlands,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,35.5000000000000000,64,4.0000000000000000,7,2,2,35.5000000000000000,64,1,0,0,0,0
p443,39,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4430,19,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4431,34,Female,USA,2,1,2,683.9666666666666667,5,5,5,0,0,0,5,5,0,0,0,8,536,9,242.0000000000000000,385,243.8000000000000000,338,5,9,242.0000000000000000,385,1,0,0,0,0
p4432,34,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4433,26,Male,Canada,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,11,225,3,74.3333333333333333,112,37.0000000000000000,109,3,3,74.3333333333333333,112,1,0,0,0,0
p4434,18,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4435,32,Male,USA,2,1,1,291.5500000000000000,1,1,1,0,0,0,1,1,0,0,0,7,74,2,35.0000000000000000,45,1.00000000000000000000,1,1,2,35.0000000000000000,45,1,0,0,0,1
p4436,34,Non-binary,USA,2,1,1,219.9333333333333333,4,4,4,0,0,0,4,4,0,0,0,12,278,5,79.4000000000000000,155,45.0000000000000000,64,4,5,79.4000000000000000,155,1,0,0,0,1
p4437,26,Male,Germany,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,50,2,33.5000000000000000,41,14.5000000000000000,26,2,2,33.5000000000000000,41,1,0,0,0,0
p4438,28,Non-binary,USA,1,0,1,0,4,4,2,2,0,0,3,1,2,0,0,6,285,5,60.6000000000000000,88,41.2500000000000000,81,4,5,60.6000000000000000,88,0.5,0.5,0,0,1
p4439,20,Non-binary,China,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,30,2,23.0000000000000000,23,17.5000000000000000,22,2,2,23.0000000000000000,23,1,0,0,0,0
p444,46,Male,UK,2,1,2,1320.5666666666666667,4,4,3,1,0,0,3,2,1,0,0,4,211,4,30.2500000000000000,55,24.2500000000000000,55,4,4,30.2500000000000000,55,0.75,0.25,0,0,1
p4440,21,Female,USA,1,0,1,0,2,2,1,1,0,0,2,1,1,0,0,2,172,2,48.5000000000000000,51,23.0000000000000000,46,2,2,48.5000000000000000,51,0.5,0.5,0,0,0
p4441,32,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4442,33,Female,UK,1,0,1,0,5,5,5,0,0,0,4,4,0,0,0,7,241,5,80.2000000000000000,142,52.2000000000000000,125,5,5,80.2000000000000000,142,1,0,0,0,1
p4443,34,,UK,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,10.0000000000000000,10,2.0000000000000000,2,1,1,10.0000000000000000,10,1,0,0,0,0
p4444,30,Male,Canada,1,0,1,0,2,2,0,0,2,0,1,0,0,1,0,1,120,2,12.0000000000000000,22,1.00000000000000000000,2,2,2,12.0000000000000000,22,0,0,1,0,0
p4445,18,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4446,23,Female,USA,1,0,1,0,5,5,4,1,0,0,5,4,1,0,0,11,509,4,254.0000000000000000,529,191.4000000000000000,464,5,4,254.0000000000000000,529,0.8,0.2,0,0,1
p4447,37,Female,USA,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,10,244,4,64.5000000000000000,140,30.0000000000000000,57,4,4,64.5000000000000000,140,1,0,0,0,1
p4448,27,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4449,18,Male,Sweden,1,0,1,0,5,5,5,0,0,0,3,3,0,0,0,6,258,5,54.6000000000000000,116,31.6000000000000000,81,5,5,54.6000000000000000,116,1,0,0,0,0
p445,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4450,40,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,312.0000000000000000,312,0,0,0,1,312.0000000000000000,312,0,0,0,0,0
p4451,24,Female,Germany,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,54,2,9.0000000000000000,12,3.5000000000000000,6,2,2,9.0000000000000000,12,1,0,0,0,0
p4452,23,Female,USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,10,196,3,366.6666666666666667,402,349.0000000000000000,351,2,3,366.6666666666666667,402,1,0,0,0,1
p4453,27,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4454,33,Male,,2,1,2,1150.0000000000000000,5,5,5,0,0,0,4,4,0,0,0,12,302,4,24.5000000000000000,47,10.8000000000000000,41,5,4,24.5000000000000000,47,1,0,0,0,1
p4455,37,Female,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4456,21,Male,Spain,3,2,1,648.5333333333333334,10,10,10,0,0,0,9,9,0,0,0,17,682,11,85.7272727272727273,230,60.2000000000000000,150,10,11,85.7272727272727273,230,1,0,0,0,1
p4457,30,Female,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,10,257,3,72.0000000000000000,103,72.0000000000000000,103,3,3,72.0000000000000000,103,1,0,0,0,1
p4458,42,Female,Norway,4,3,1,220.8722222222222222,5,5,5,0,0,0,4,4,0,0,0,4,304,7,26.0000000000000000,38,10.4000000000000000,18,5,7,26.0000000000000000,38,1,0,0,0,1
p4459,30,Female,Netherlands,2,1,2,993.6666666666666667,6,6,6,0,0,0,5,5,0,0,0,13,382,6,53.8333333333333333,176,21.8333333333333333,56,6,6,53.8333333333333333,176,1,0,0,0,1
p446,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4460,20,Male,USA,3,2,2,328.4250000000000000,2,2,2,0,0,0,2,2,0,0,0,5,240,5,41.0000000000000000,67,41.5000000000000000,66,2,5,41.0000000000000000,67,1,0,0,0,1
p4461,33,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4462,21,Male,USA,7,6,2,208.8861111111111111,5,5,5,0,0,0,5,5,0,0,0,13,373,11,35.2727272727272727,65,28.0000000000000000,57,5,11,35.2727272727272727,65,1,0,0,0,1
p4463,22,Male,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,11,325,3,155.0000000000000000,238,75.6666666666666667,167,3,3,155.0000000000000000,238,1,0,0,0,0
p4464,27,Female,USA,2,1,1,306.2833333333333333,8,8,8,0,0,0,8,8,0,0,0,8,610,9,140.3333333333333333,247,110.8750000000000000,243,8,9,140.3333333333333333,247,1,0,0,0,1
p4465,27,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4466,27,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4467,19,Male,Germany,2,1,1,19.9833333333333333,2,2,2,0,0,0,1,1,0,0,0,1,64,2,13.5000000000000000,19,5.0000000000000000,8,2,2,13.5000000000000000,19,1,0,0,0,1
p4468,24,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4469,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p447,31,Female,Netherlands,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4470,36,Male,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,87,2,54.5000000000000000,71,38.0000000000000000,38,1,2,54.5000000000000000,71,1,0,0,0,0
p4471,32,Transgender,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,9,183,4,302.2500000000000000,440,256.3333333333333333,339,3,4,302.2500000000000000,440,1,0,0,0,1
p4472,31,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4473,25,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4474,36,"Female,Transgender",USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4475,31,Male,UK,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,95,3,21.3333333333333333,29,17.5000000000000000,19,2,3,21.3333333333333333,29,1,0,0,0,1
p4476,18,Male,Belgium,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,59,2,59.0000000000000000,111,4.0000000000000000,7,2,2,59.0000000000000000,111,1,0,0,0,0
p4477,20,Male,USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,8,123,3,74.6666666666666667,109,57.5000000000000000,60,2,3,74.6666666666666667,109,1,0,0,0,1
p4478,36,Male,Netherlands,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,86,2,18.5000000000000000,28,4.5000000000000000,9,2,2,18.5000000000000000,28,1,0,0,0,1
p4479,25,Male,Russia,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,3,192,4,45.7500000000000000,68,29.0000000000000000,55,4,4,45.7500000000000000,68,1,0,0,0,0
p448,33,Male,Italy,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,35.5000000000000000,62,5.0000000000000000,9,2,2,35.5000000000000000,62,1,0,0,0,0
p4480,30,Non-binary,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4481,22,Non-binary,USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,4,89,3,27.6666666666666667,50,16.5000000000000000,19,2,3,27.6666666666666667,50,1,0,0,0,1
p4482,28,Female,Germany,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,7.0000000000000000,7,1.00000000000000000000,1,1,1,7.0000000000000000,7,1,0,0,0,0
p4483,29,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4484,49,Male,France,1,0,1,0,3,3,2,1,0,0,3,2,1,0,0,4,183,3,28.0000000000000000,62,7.6666666666666667,14,3,3,28.0000000000000000,62,0.6666666666666666,0.3333333333333333,0,0,0
p4485,37,Male,France,1,0,1,0,2,2,1,1,0,0,2,1,1,0,0,3,73,2,12.5000000000000000,15,6.0000000000000000,10,2,2,12.5000000000000000,15,0.5,0.5,0,0,1
p4486,50,Male,New Zealand,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,140,2,39.0000000000000000,68,5.5000000000000000,10,2,2,39.0000000000000000,68,1,0,0,0,1
p4487,21,Male,Sweden,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,54,2,17.0000000000000000,22,6.0000000000000000,12,2,2,17.0000000000000000,22,1,0,0,0,1
p4488,41,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,243.0000000000000000,243,0,0,0,1,243.0000000000000000,243,0,0,0,0,1
p4489,37,Male,USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,83,2,21.5000000000000000,39,2.0000000000000000,4,2,2,21.5000000000000000,39,1,0,0,0,1
p449,43,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4490,24,Female,Canada,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,34,1,290.0000000000000000,290,0,0,0,1,290.0000000000000000,290,0,0,0,0,1
p4491,24,Male,China,1,0,1,0,11,11,11,0,0,0,11,11,0,0,0,19,1032,11,12.3636363636363636,19,10.7272727272727273,17,11,11,12.3636363636363636,19,1,0,0,0,0
p4492,29,Male,USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,152,2,25.5000000000000000,31,10.0000000000000000,20,2,2,25.5000000000000000,31,1,0,0,0,0
p4493,32,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4494,33,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4495,35,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4496,22,Female,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,56,2,11.0000000000000000,16,3.5000000000000000,6,2,2,11.0000000000000000,16,1,0,0,0,0
p4497,28,Male,UK,2,1,2,1191.7000000000000000,6,6,6,0,0,0,6,6,0,0,0,14,418,7,98.4285714285714286,148,70.0000000000000000,147,6,7,98.4285714285714286,148,1,0,0,0,0
p4498,18,Male,USA,4,3,1,181.9444444444444444,26,26,25,1,0,0,27,26,1,0,0,29,2751,29,47.1724137931034483,90,38.8846153846153846,77,26,29,47.1724137931034483,90,0.9615384615384616,0.038461538461538464,0,0,0
p4499,27,Female,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,33,2,11.5000000000000000,14,5.0000000000000000,9,2,2,11.5000000000000000,14,1,0,0,0,0
p45,26,Male,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p450,37,Male,France,3,2,2,632.4166666666666667,7,7,7,0,0,0,6,6,0,0,0,14,430,9,64.2222222222222222,153,48.4285714285714286,91,7,9,64.2222222222222222,153,1,0,0,0,1
p4500,29,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4501,23,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4502,30,Male,USA,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,77,1,25.0000000000000000,25,0,0,0,1,25.0000000000000000,25,0,0,0,0,1
p4503,32,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4504,20,Male,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4505,22,Male,Germany,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4506,28,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4508,26,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4509,46,Male,,1,0,1,0,4,4,4,0,0,0,5,5,0,0,0,6,367,5,435.8000000000000000,908,317.7500000000000000,756,4,5,435.8000000000000000,908,1,0,0,0,1
p451,20,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4510,18,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4511,23,"Transgender,Male",USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4512,49,Male,Canada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4513,20,Female,USA,1,0,1,0,4,4,2,2,0,0,3,1,2,0,0,3,490,4,408.0000000000000000,578,315.2500000000000000,578,4,4,408.0000000000000000,578,0.5,0.5,0,0,0
p4514,18,Male,USA,3,2,2,319.9583333333333334,2,2,2,0,0,0,2,2,0,0,0,5,232,6,48.6666666666666667,64,38.0000000000000000,40,2,6,48.6666666666666667,64,1,0,0,0,1
p4515,53,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4516,18,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4517,24,Male,Czech Republic,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,57,2,15.0000000000000000,20,6.0000000000000000,10,2,2,15.0000000000000000,20,1,0,0,0,1
p4518,34,Female,USA,5,4,2,319.0916666666666667,12,11,7,2,3,0,9,7,1,1,0,11,648,17,69.4117647058823529,158,51.9166666666666667,146,11,17,69.4117647058823529,158,0.5833333333333334,0.16666666666666666,0.25,0,1
p4519,29,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p452,22,"Transgender,Female",USA,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,103,2,129.0000000000000000,132,63.0000000000000000,126,2,2,129.0000000000000000,132,1,0,0,0,1
p4520,24,Female,Canada,2,1,2,1258.0000000000000000,4,4,4,0,0,0,4,4,0,0,0,4,237,5,115.0000000000000000,477,18.0000000000000000,47,4,5,115.0000000000000000,477,1,0,0,0,1
p4521,28,Male,Japan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4522,19,Male,Japan,2,1,1,615.4000000000000000,2,2,2,0,0,0,1,1,0,0,0,1,43,3,5.3333333333333333,6,3.5000000000000000,6,2,3,5.3333333333333333,6,1,0,0,0,0
p4523,21,Male,UK,2,1,1,571.1333333333333333,4,4,4,0,0,0,3,3,0,0,0,10,194,6,30.1666666666666667,43,15.5000000000000000,37,4,6,30.1666666666666667,43,1,0,0,0,0
p4525,27,Transgender,UK,1,0,1,0,4,4,4,0,0,0,3,3,0,0,0,5,192,4,40.0000000000000000,68,23.2500000000000000,44,4,4,40.0000000000000000,68,1,0,0,0,0
p4526,35,Female,USA,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,9,172,1,142.0000000000000000,142,1.00000000000000000000,1,1,1,142.0000000000000000,142,1,0,0,0,0
p4527,39,Male,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,42,2,6.5000000000000000,7,3.0000000000000000,6,2,2,6.5000000000000000,7,1,0,0,0,0
p4528,25,Male,France,4,3,1,193.0833333333333333,9,8,7,1,1,0,8,6,1,1,0,17,594,10,88.3000000000000000,212,55.5555555555555556,131,8,10,88.3000000000000000,212,0.7777777777777778,0.1111111111111111,0.1111111111111111,0,1
p4529,34,Male,USA,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0.00000000000000000000,0,1,0,0,0,1,0,0,0,1
p453,43,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4530,28,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4531,25,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4532,38,Non-binary,USA,1,0,1,0,2,2,2,0,0,0,2,2,0,0,0,2,83,2,57.0000000000000000,59,27.5000000000000000,55,2,2,57.0000000000000000,59,1,0,0,0,1
p4533,26,Male,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4534,37,Female,Australia,2,1,1,290.9833333333333333,3,3,3,0,0,0,2,2,0,0,0,2,185,3,30.0000000000000000,45,3.0000000000000000,7,3,3,30.0000000000000000,45,1,0,0,0,1
p4535,45,Non-binary,UK,1,0,1,0,7,5,5,0,2,0,6,4,0,2,0,7,300,8,61.1250000000000000,138,44.5714285714285714,131,5,8,61.1250000000000000,138,0.7142857142857143,0,0.2857142857142857,0,1
p4536,47,Male,Sweden,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,79,2,18.5000000000000000,28,5.0000000000000000,9,2,2,18.5000000000000000,28,1,0,0,0,1
p4537,24,Non-binary,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4538,18,Male,New Zealand,2,1,1,160.6166666666666667,3,3,3,0,0,0,2,2,0,0,0,4,153,4,52.2500000000000000,99,31.3333333333333333,83,3,4,52.2500000000000000,99,1,0,0,0,0
p4539,33,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p454,19,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4540,23,Male,USA,1,0,1,0,2,2,2,0,0,0,3,3,0,0,0,11,208,4,256.5000000000000000,463,249.5000000000000000,437,2,4,256.5000000000000000,463,1,0,0,0,0
p4541,20,Male,USA,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,11,302,4,207.5000000000000000,273,185.6666666666666667,224,3,4,207.5000000000000000,273,1,0,0,0,0
p4542,26,Male,South Korea,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,30,1,13.0000000000000000,13,4.0000000000000000,4,1,1,13.0000000000000000,13,1,0,0,0,1
p4543,53,Female,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p4544,35,Female,South Korea,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,32,2,7.0000000000000000,7,4.0000000000000000,7,2,2,7.0000000000000000,7,1,0,0,0,0
p4545,24,Male,UK,1,0,1,0,3,3,3,0,0,0,3,3,0,0,0,3,170,3,34.0000000000000000,50,17.6666666666666667,47,3,3,34.0000000000000000,50,1,0,0,0,1
p4546,22,Non-binary,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
p4547,21,Male,USA,1,0,1,0,2,2,0,2,0,0,2,0,2,0,0,3,185,2,39.0000000000000000,68,5.0000000000000000,10,2,2,39.0000000000000000,68,0,1,0,0,0
p4548,18,Male,Philippines,2,1,1,810.9000000000000000,2,1,0,2,0,0,0,0,0,0,0,0,150,2,46.5000000000000000,58,2.5000000000000000,3,1,2,46.5000000000000000,58,0,1,0,0,1
p4549,41,Male,UK,1,0,1,0,2,2,2,0,0,0,1,1,0,0,0,1,76,2,20.0000000000000000,32,4.0000000000000000,8,2,2,20.0000000000000000,32,1,0,0,0,1
